district_id,district_name,school_id,school,pct_fr
20,ADAMS 12 FIVE STAR SCHOOLS,1519,STARGATE CHARTER SCHOOL,0.034
20,ADAMS 12 FIVE STAR SCHOOLS,1752,COLORADO VIRTUAL ACADEMY (COVA),0.191
20,ADAMS 12 FIVE STAR SCHOOLS,1878,CORONADO HILLS ELEMENTARY SCHOOL,0.894
20,ADAMS 12 FIVE STAR SCHOOLS,1914,COTTON CREEK ELEMENTARY SCHOOL,0.221
20,ADAMS 12 FIVE STAR SCHOOLS,1937,COYOTE RIDGE ELEMENTARY SCHOOL,0.044000000000000004
20,ADAMS 12 FIVE STAR SCHOOLS,2361,EAGLEVIEW ELEMENTARY SCHOOL,0.22399999999999998
20,ADAMS 12 FIVE STAR SCHOOLS,2410,TARVER ELEMENTARY SCHOOL,0.165
20,ADAMS 12 FIVE STAR SCHOOLS,2576,CHERRY DRIVE ELEMENTARY SCHOOL,0.34600000000000003
20,ADAMS 12 FIVE STAR SCHOOLS,2578,SKYVIEW ELEMENTARY SCHOOL,0.307
20,ADAMS 12 FIVE STAR SCHOOLS,2580,HUNTERS GLEN ELEMENTARY SCHOOL,0.17600000000000002
20,ADAMS 12 FIVE STAR SCHOOLS,2582,ROCKY MOUNTAIN ELEMENTARY SCHOOL,0.741
20,ADAMS 12 FIVE STAR SCHOOLS,2584,RIVERDALE ELEMENTARY SCHOOL,0.4
20,ADAMS 12 FIVE STAR SCHOOLS,2918,FEDERAL HEIGHTS ELEMENTARY SCHOOL,0.961
20,ADAMS 12 FIVE STAR SCHOOLS,4000,HILLCREST ELEMENTARY SCHOOL,0.6759999999999999
20,ADAMS 12 FIVE STAR SCHOOLS,4108,HORIZON HIGH SCHOOL,0.099
20,ADAMS 12 FIVE STAR SCHOOLS,4172,HULSTROM OPTIONS K-8 SCHOOL,0.085
20,ADAMS 12 FIVE STAR SCHOOLS,4187,SILVER HILLS MIDDLE SCHOOL,0.429
20,ADAMS 12 FIVE STAR SCHOOLS,5043,LEGACY HIGH SCHOOL,0.152
20,ADAMS 12 FIVE STAR SCHOOLS,5058,LEROY DRIVE ELEMENTARY SCHOOL,0.586
20,ADAMS 12 FIVE STAR SCHOOLS,5418,MALLEY DRIVE ELEMENTARY SCHOOL,0.67
20,ADAMS 12 FIVE STAR SCHOOLS,5706,MC ELWAIN ELEMENTARY SCHOOL,0.9470000000000001
20,ADAMS 12 FIVE STAR SCHOOLS,5814,THORNTON MIDDLE SCHOOL,0.877
20,ADAMS 12 FIVE STAR SCHOOLS,5816,THORNTON HIGH SCHOOL,0.379
20,ADAMS 12 FIVE STAR SCHOOLS,6060,MOUNTAIN RANGE HIGH SCHOOL,0.256
20,ADAMS 12 FIVE STAR SCHOOLS,6150,MOUNTAIN VIEW ELEMENTARY SCHOOL,0.253
20,ADAMS 12 FIVE STAR SCHOOLS,6342,SHADOW RIDGE MIDDLE SCHOOL,0.35600000000000004
20,ADAMS 12 FIVE STAR SCHOOLS,6355,NORTH MOR ELEMENTARY SCHOOL,0.804
20,ADAMS 12 FIVE STAR SCHOOLS,6376,NORTH STAR ELEMENTARY SCHOOL,0.91
20,ADAMS 12 FIVE STAR SCHOOLS,6398,NORTHGLENN MIDDLE SCHOOL,0.6679999999999999
20,ADAMS 12 FIVE STAR SCHOOLS,6402,NORTHGLENN HIGH SCHOOL,0.336
20,ADAMS 12 FIVE STAR SCHOOLS,6830,NIVER CREEK MIDDLE SCHOOL,0.8959999999999999
20,ADAMS 12 FIVE STAR SCHOOLS,7155,PRAIRIE HILLS ELEMENTARY SCHOOL,0.084
20,ADAMS 12 FIVE STAR SCHOOLS,7795,SILVER CREEK ELEMENTARY,0.067
20,ADAMS 12 FIVE STAR SCHOOLS,8211,THE STUDIO SCHOOL,0.321
20,ADAMS 12 FIVE STAR SCHOOLS,8225,STELLAR ELEMENTARY SCHOOL,0.369
20,ADAMS 12 FIVE STAR SCHOOLS,8275,STEM SCHOOL,0.214
20,ADAMS 12 FIVE STAR SCHOOLS,8361,STUKEY ELEMENTARY SCHOOL,0.764
20,ADAMS 12 FIVE STAR SCHOOLS,8842,THORNTON ELEMENTARY SCHOOL,0.863
20,ADAMS 12 FIVE STAR SCHOOLS,9431,WESTGATE CHARTER,0.009000000000000001
20,ADAMS 12 FIVE STAR SCHOOLS,9444,WESTLAKE MIDDLE SCHOOL,0.285
20,ADAMS 12 FIVE STAR SCHOOLS,9494,WESTVIEW ELEMENTARY SCHOOL,0.54
20,ADAMS 12 FIVE STAR SCHOOLS,9682,WOODGLEN ELEMENTARY SCHOOL,0.423
30,ADAMS COUNTY 14,20,ADAMS CITY MIDDLE SCHOOL,0.9
30,ADAMS COUNTY 14,22,LESTER R ARNOLD HIGH SCHOOL,0.513
30,ADAMS COUNTY 14,24,ADAMS CITY HIGH SCHOOL,0.737
30,ADAMS COUNTY 14,186,ALSUP ELEMENTARY SCHOOL,0.878
30,ADAMS COUNTY 14,1426,CENTRAL ELEMENTARY SCHOOL,0.8690000000000001
30,ADAMS COUNTY 14,1882,COMMUNITY LEADERSHIP ACADEMY,0.872
30,ADAMS COUNTY 14,2308,DUPONT ELEMENTARY SCHOOL,0.919
30,ADAMS COUNTY 14,4516,KEARNEY MIDDLE SCHOOL,0.877
30,ADAMS COUNTY 14,4536,KEMP ELEMENTARY SCHOOL,0.907
30,ADAMS COUNTY 14,5982,MONACO ELEMENTARY SCHOOL,0.922
30,ADAMS COUNTY 14,6534,HANSON PREK-8 SCHOOL,0.919
30,ADAMS COUNTY 14,7500,ROSE HILL ELEMENTARY SCHOOL,0.903
40,BRIGHTON 27J,700,BELLE CREEK CHARTER SCHOOL,0.34700000000000003
40,BRIGHTON 27J,1021,BRIGHTON HERITAGE ACADEMY,0.483
40,BRIGHTON 27J,1022,BRIGHTON HIGH SCHOOL,0.138
40,BRIGHTON 27J,1052,BROMLEY EAST CHARTER SCHOOL,0.23600000000000002
40,BRIGHTON 27J,2399,EAGLE RIDGE ACADEMY,0.364
40,BRIGHTON 27J,2945,FOUNDATIONS ACADEMY,0.1
40,BRIGHTON 27J,3900,HENDERSON ELEMENTARY SCHOOL,0.46399999999999997
40,BRIGHTON 27J,4950,LANDMARK ACADEMY AT REUNION,0.096
40,BRIGHTON 27J,5615,MARY E PENNOCK ELEMENTARY SCHOOL,0.386
40,BRIGHTON 27J,6294,NORTH ELEMENTARY SCHOOL,0.8290000000000001
40,BRIGHTON 27J,6395,NORTHEAST ELEMENTARY SCHOOL,0.5479999999999999
40,BRIGHTON 27J,6638,OVERLAND TRAIL MIDDLE SCHOOL,0.44299999999999995
40,BRIGHTON 27J,6702,OTHO E STUART MIDDLE SCHOOL,0.321
40,BRIGHTON 27J,7129,PRAIRIE VIEW HIGH SCHOOL,0.33299999999999996
40,BRIGHTON 27J,7131,PRAIRIE VIEW MIDDLE SCHOOL,0.375
40,BRIGHTON 27J,7714,SECOND CREEK ELEMENTARY SCHOOL,0.335
40,BRIGHTON 27J,8032,JOHN W THIMMIG ELEMENTARY SCHOOL,0.32799999999999996
40,BRIGHTON 27J,8060,SOUTH ELEMENTARY SCHOOL,0.6609999999999999
40,BRIGHTON 27J,8130,SOUTHEAST ELEMENTARY SCHOOL,0.48200000000000004
40,BRIGHTON 27J,8820,TURNBERRY ELEMENTARY,0.242
40,BRIGHTON 27J,9230,VIKAN MIDDLE SCHOOL,0.532
40,BRIGHTON 27J,9426,WEST RIDGE ELEMENTARY,0.156
50,BENNETT 29J,770,BENNETT ELEMENTARY SCHOOL,0.424
50,BENNETT 29J,774,BENNETT MIDDLE SCHOOL,0.32
50,BENNETT 29J,775,BENNETT HIGH SCHOOL,0.255
50,BENNETT 29J,1889,CORRIDOR COMMUNITY ACADEMY,0.0
60,STRASBURG 31J,7133,PRAIRIE CREEKS CHARTER SCHOOL,0.5
60,STRASBURG 31J,8328,STRASBURG ELEMENTARY SCHOOL,0.237
60,STRASBURG 31J,8332,HEMPHILL MIDDLE SCHOOL,0.187
60,STRASBURG 31J,8334,STRASBURG HIGH SCHOOL,0.17
70,WESTMINSTER 50,1622,CLARA E. METZ ELEMENTARY SCHOOL,0.8390000000000001
70,WESTMINSTER 50,2035,CROWN POINTE CHARTER ACADEMY,0.447
70,WESTMINSTER 50,2876,FAIRVIEW ELEMENTARY SCHOOL,0.85
70,WESTMINSTER 50,3144,FRANCIS M. DAY ELEMENTARY SCHOOL,0.878
70,WESTMINSTER 50,3792,HARRIS PARK ELEMENTARY SCHOOL,0.856
70,WESTMINSTER 50,3931,HIDDEN LAKE HIGH SCHOOL,0.655
70,WESTMINSTER 50,4465,JOSEPHINE HODGKINS ELEMENTARY SCHOOL,0.86
70,WESTMINSTER 50,5388,M. SCOTT CARPENTER MIDDLE SCHOOL,0.907
70,WESTMINSTER 50,5834,MESA ELEMENTARY SCHOOL,0.782
70,WESTMINSTER 50,7305,IVER C. RANUM MIDDLE SCHOOL,0.856
70,WESTMINSTER 50,7810,FLYNN ELEMENTARY SCHOOL,0.684
70,WESTMINSTER 50,7812,SHAW HEIGHTS MIDDLE SCHOOL,0.7979999999999999
70,WESTMINSTER 50,7860,SHERRELWOOD ELEMENTARY SCHOOL,0.8220000000000001
70,WESTMINSTER 50,7952,SKYLINE VISTA ELEMENTARY SCHOOL,0.892
70,WESTMINSTER 50,8406,SUNSET RIDGE ELEMENTARY SCHOOL,0.7929999999999999
70,WESTMINSTER 50,8798,TENNYSON KNOLLS ELEMENTARY SCHOOL,0.8240000000000001
70,WESTMINSTER 50,9462,WESTMINSTER ELEMENTARY SCHOOL,0.847
70,WESTMINSTER 50,9466,WESTMINSTER HIGH SCHOOL,0.7390000000000001
100,ALAMOSA RE-11J,114,ORTEGA MIDDLE SCHOOL,0.7090000000000001
100,ALAMOSA RE-11J,118,ALAMOSA HIGH SCHOOL,0.568
100,ALAMOSA RE-11J,119,ALAMOSA OPEN SCHOOL,0.591
100,ALAMOSA RE-11J,944,BOYD ELEMENTARY SCHOOL,0.748
100,ALAMOSA RE-11J,2402,POLSTON ELEMENTARY SCHOOL,0.855
100,ALAMOSA RE-11J,2818,EVANS ELEMENTARY SCHOOL,0.7390000000000001
110,SANGRE DE CRISTO RE-22J,7626,SANGRE DE CRISTO ELEMENTARY SCHOOL,0.65
110,SANGRE DE CRISTO RE-22J,7630,SANGRE DE CRISTO UNDIVIDED HIGH SCHOOL,0.547
120,ENGLEWOOD 1,206,COLORADO'S FINEST ALTERNATIVE HIGH SCHOOL,0.39
120,ENGLEWOOD 1,1514,CHARLES HAY WORLD SCHOOL,0.449
120,ENGLEWOOD 1,1556,CHERRELYN ELEMENTARY SCHOOL,0.682
120,ENGLEWOOD 1,1652,CLAYTON ELEMENTARY SCHOOL,0.6990000000000001
120,ENGLEWOOD 1,2746,ENGLEWOOD HIGH SCHOOL,0.425
120,ENGLEWOOD 1,2750,ENGLEWOOD LEADERSHIP ACADEMY,0.265
120,ENGLEWOOD 1,2752,ENGLEWOOD MIDDLE SCHOOL,0.639
120,ENGLEWOOD 1,9620,WM E BISHOP ELEMENTARY SCHOOL,0.7829999999999999
123,SHERIDAN 2,138,ALICE TERRY ELEMENTARY SCHOOL,0.885
123,SHERIDAN 2,3054,FORT LOGAN ELEMENTARY SCHOOL,0.93
123,SHERIDAN 2,7837,SHERIDAN MIDDLE SCHOOL,0.8759999999999999
123,SHERIDAN 2,7842,SHERIDAN HIGH SCHOOL,0.642
130,CHERRY CREEK 5,16,FOX HOLLOW ELEMENTARY SCHOOL,0.115
130,CHERRY CREEK 5,18,LIBERTY MIDDLE SCHOOL,0.191
130,CHERRY CREEK 5,141,SKY VISTA MIDDLE SCHOOL,0.214
130,CHERRY CREEK 5,242,ANTELOPE RIDGE ELEMENTARY SCHOOL,0.16
130,CHERRY CREEK 5,243,COYOTE HILLS ELEMENTARY SCHOOL,0.044000000000000004
130,CHERRY CREEK 5,348,ARROWHEAD ELEMENTARY SCHOOL,0.33899999999999997
130,CHERRY CREEK 5,442,ASPEN CROSSING ELEMENTARY SCHOOL,0.14300000000000002
130,CHERRY CREEK 5,714,BELLEVIEW ELEMENTARY SCHOOL,0.11199999999999999
130,CHERRY CREEK 5,1155,BUFFALO TRAIL ELEMENTARY SCHOOL,0.17800000000000002
130,CHERRY CREEK 5,1273,CANYON CREEK ELEMENTARY SCHOOL,0.19699999999999998
130,CHERRY CREEK 5,1510,CHALLENGE SCHOOL,0.045
130,CHERRY CREEK 5,1551,CHEROKEE TRAIL HIGH SCHOOL,0.153
130,CHERRY CREEK 5,1566,CAMPUS MIDDLE SCHOOL,0.109
130,CHERRY CREEK 5,1568,WEST MIDDLE SCHOOL,0.11699999999999999
130,CHERRY CREEK 5,1570,CHERRY CREEK HIGH SCHOOL,0.086
130,CHERRY CREEK 5,1571,CHERRY CREEK CHARTER ACADEMY,0.0
130,CHERRY CREEK 5,1572,HIGH PLAINS ELEMENTARY SCHOOL,0.20800000000000002
130,CHERRY CREEK 5,1574,CHERRY HILLS VILLAGE ELEMENTARY SCHOOL,0.054000000000000006
130,CHERRY CREEK 5,1614,CIMARRON ELEMENTARY SCHOOL,0.515
130,CHERRY CREEK 5,1916,COTTONWOOD CREEK ELEMENTARY SCHOOL,0.043
130,CHERRY CREEK 5,1970,CREEKSIDE ELEMENTARY SCHOOL,0.075
130,CHERRY CREEK 5,2094,DAKOTA VALLEY ELEMENTARY SCHOOL,0.187
130,CHERRY CREEK 5,2292,DRY CREEK ELEMENTARY SCHOOL,0.172
130,CHERRY CREEK 5,2357,EAGLECREST HIGH SCHOOL,0.28300000000000003
130,CHERRY CREEK 5,2428,EASTRIDGE COMMUNITY ELEMENTARY SCHOOL,0.672
130,CHERRY CREEK 5,2897,FALCON CREEK MIDDLE SCHOOL,0.209
130,CHERRY CREEK 5,3030,FOX RIDGE MIDDLE SCHOOL,0.11599999999999999
130,CHERRY CREEK 5,3589,GRANDVIEW HIGH SCHOOL,0.153
130,CHERRY CREEK 5,3648,GREENWOOD ELEMENTARY SCHOOL,0.033
130,CHERRY CREEK 5,3926,HERITAGE ELEMENTARY SCHOOL,0.11
130,CHERRY CREEK 5,3988,HIGHLINE COMMUNITY ELEMENTARY SCHOOL,0.7609999999999999
130,CHERRY CREEK 5,4062,HOLLY HILLS ELEMENTARY SCHOOL,0.768
130,CHERRY CREEK 5,4078,HOMESTEAD ELEMENTARY SCHOOL,0.06
130,CHERRY CREEK 5,4100,HORIZON MIDDLE SCHOOL,0.444
130,CHERRY CREEK 5,4276,INDEPENDENCE ELEMENTARY SCHOOL,0.494
130,CHERRY CREEK 5,4280,INDIAN RIDGE ELEMENTARY SCHOOL,0.092
130,CHERRY CREEK 5,4975,LAREDO MIDDLE SCHOOL,0.349
130,CHERRY CREEK 5,5744,MEADOW POINT ELEMENTARY SCHOOL,0.557
130,CHERRY CREEK 5,5934,MISSION VIEJO ELEMENTARY SCHOOL,0.431
130,CHERRY CREEK 5,6625,OVERLAND HIGH SCHOOL,0.569
130,CHERRY CREEK 5,6820,PEAKVIEW ELEMENTARY SCHOOL,0.20199999999999999
130,CHERRY CREEK 5,6955,PINE RIDGE ELEMENTARY SCHOOL,0.048
130,CHERRY CREEK 5,7102,POLTON COMMUNITY ELEMENTARY SCHOOL,0.429
130,CHERRY CREEK 5,7116,PONDEROSA ELEMENTARY SCHOOL,0.6509999999999999
130,CHERRY CREEK 5,7158,PRAIRIE MIDDLE SCHOOL,0.6809999999999999
130,CHERRY CREEK 5,7277,RED HAWK RIDGE ELEMENTARY SCHOOL,0.364
130,CHERRY CREEK 5,7476,ROLLING HILLS ELEMENTARY SCHOOL,0.07200000000000001
130,CHERRY CREEK 5,7559,SAGEBRUSH ELEMENTARY SCHOOL,0.39899999999999997
130,CHERRY CREEK 5,8020,SMOKY HILL HIGH SCHOOL,0.273
130,CHERRY CREEK 5,8380,SUMMIT ELEMENTARY SCHOOL,0.386
130,CHERRY CREEK 5,8394,SUNRISE ELEMENTARY SCHOOL,0.39
130,CHERRY CREEK 5,8848,THUNDER RIDGE MIDDLE SCHOOL,0.212
130,CHERRY CREEK 5,8850,TIMBERLINE ELEMENTARY SCHOOL,0.21899999999999997
130,CHERRY CREEK 5,8887,TRAILS WEST ELEMENTARY SCHOOL,0.23399999999999999
130,CHERRY CREEK 5,9108,VILLAGE EAST COMMUNITY ELEMENTARY SCHOOL,0.665
130,CHERRY CREEK 5,9200,WALNUT HILLS COMMUNITY ELEMENTARY SCHOOL,0.166
130,CHERRY CREEK 5,9624,WILLOW CREEK ELEMENTARY SCHOOL,0.04
140,LITTLETON 6,298,ARAPAHOE HIGH SCHOOL,0.063
140,LITTLETON 6,752,FRANKLIN ELEMENTARY SCHOOL,0.132
140,LITTLETON 6,1382,CENTENNIAL ACADEMY OF FINE ARTS EDUCATION,0.531
140,LITTLETON 6,2382,EAST ELEMENTARY SCHOOL,0.799
140,LITTLETON 6,2804,EUCLID MIDDLE SCHOOL,0.27699999999999997
140,LITTLETON 6,2926,FIELD ELEMENTARY SCHOOL,0.762
140,LITTLETON 6,3472,GODDARD MIDDLE SCHOOL,0.381
140,LITTLETON 6,3930,HERITAGE HIGH SCHOOL,0.107
140,LITTLETON 6,3950,HIGHLAND ELEMENTARY SCHOOL,0.217
140,LITTLETON 6,4316,NEWTON MIDDLE SCHOOL,0.133
140,LITTLETON 6,4447,JOHN WESLEY POWELL MIDDLE SCHOOL,0.107
140,LITTLETON 6,5224,LITTLETON HIGH SCHOOL,0.226
140,LITTLETON 6,5229,LITTLETON ACADEMY,0.043
140,LITTLETON 6,5233,LITTLETON PREP CHARTER SCHOOL,0.22899999999999998
140,LITTLETON 6,5236,LOIS LENSKI ELEMENTARY SCHOOL,0.066
140,LITTLETON 6,5572,HOPKINS ELEMENTARY SCHOOL,0.305
140,LITTLETON 6,5574,TWAIN ELEMENTARY SCHOOL,0.157
140,LITTLETON 6,6814,PEABODY ELEMENTARY SCHOOL,0.221
140,LITTLETON 6,7518,RUNYON ELEMENTARY SCHOOL,0.11699999999999999
140,LITTLETON 6,7606,SANDBURG ELEMENTARY SCHOOL,0.08
140,LITTLETON 6,8064,MOODY ELEMENTARY SCHOOL,0.46
140,LITTLETON 6,9600,WILDER ELEMENTARY SCHOOL,0.064
170,DEER TRAIL 26J,2136,DEER TRAIL ELEMENTARY SCHOOL,0.556
170,DEER TRAIL 26J,2140,DEER TRAIL JUNIOR-SENIOR HIGH SCHOOL,0.348
180,ADAMS-ARAPAHOE 28J,213,AXL ACADEMY,0.519
180,ADAMS-ARAPAHOE 28J,214,ALTURA ELEMENTARY SCHOOL,0.965
180,ADAMS-ARAPAHOE 28J,219,APS ONLINE SCHOOL,0.414
180,ADAMS-ARAPAHOE 28J,310,ARKANSAS ELEMENTARY SCHOOL,0.609
180,ADAMS-ARAPAHOE 28J,458,AURORA ACADEMY CHARTER SCHOOL,0.368
180,ADAMS-ARAPAHOE 28J,464,AURORA HILLS MIDDLE SCHOOL,0.7440000000000001
180,ADAMS-ARAPAHOE 28J,465,AURORA FRONTIER K-8,0.293
180,ADAMS-ARAPAHOE 28J,914,BOSTON K-8 SCHOOL,0.9109999999999999
180,ADAMS-ARAPAHOE 28J,1458,AURORA CENTRAL HIGH SCHOOL,0.7240000000000001
180,ADAMS-ARAPAHOE 28J,1470,CENTURY ELEMENTARY SCHOOL,0.6829999999999999
180,ADAMS-ARAPAHOE 28J,1720,CLYDE MILLER K-8,0.7040000000000001
180,ADAMS-ARAPAHOE 28J,1800,COLUMBIA MIDDLE SCHOOL,0.54
180,ADAMS-ARAPAHOE 28J,1948,CRAWFORD ELEMENTARY SCHOOL,0.894
180,ADAMS-ARAPAHOE 28J,2095,DALTON ELEMENTARY SCHOOL,0.52
180,ADAMS-ARAPAHOE 28J,2114,DARTMOUTH ELEMENTARY SCHOOL,0.574
180,ADAMS-ARAPAHOE 28J,2384,EAST MIDDLE SCHOOL,0.871
180,ADAMS-ARAPAHOE 28J,2618,ELKHART ELEMENTARY SCHOOL,0.946
180,ADAMS-ARAPAHOE 28J,2995,FLETCHER INTERMEDIATE SCIENCE & TECHNOLOGY SCHOOL,0.899
180,ADAMS-ARAPAHOE 28J,2998,FLETCHER PRIMARY SCHOOL,0.927
180,ADAMS-ARAPAHOE 28J,3272,FULTON ELEMENTARY SCHOOL,0.9159999999999999
180,ADAMS-ARAPAHOE 28J,3354,GATEWAY HIGH SCHOOL,0.565
180,ADAMS-ARAPAHOE 28J,3471,GLOBAL VILLAGE ACADEMY,0.48700000000000004
180,ADAMS-ARAPAHOE 28J,4024,HINKLEY HIGH SCHOOL,0.6759999999999999
180,ADAMS-ARAPAHOE 28J,4270,IOWA ELEMENTARY SCHOOL,0.73
180,ADAMS-ARAPAHOE 28J,4426,JEWELL ELEMENTARY SCHOOL,0.701
180,ADAMS-ARAPAHOE 28J,4646,KENTON ELEMENTARY SCHOOL,0.879
180,ADAMS-ARAPAHOE 28J,4970,LANSING ELEMENTARY SCHOOL,0.847
180,ADAMS-ARAPAHOE 28J,4973,LAREDO ELEMENTARY SCHOOL,0.875
180,ADAMS-ARAPAHOE 28J,5298,LOTUS SCHOOL FOR EXCELLENCE,0.598
180,ADAMS-ARAPAHOE 28J,5361,LYN KNOLL ELEMENTARY SCHOOL,0.889
180,ADAMS-ARAPAHOE 28J,6068,MONTVIEW MATH & HEALTH SCIENCES ELEMENTARY SCHOOL,0.9259999999999999
180,ADAMS-ARAPAHOE 28J,6160,MRACHEK MIDDLE SCHOOL,0.625
180,ADAMS-ARAPAHOE 28J,6189,MURPHY CREEK K-8 SCHOOL,0.36200000000000004
180,ADAMS-ARAPAHOE 28J,6219,NEW AMERICA SCHOOL,0.775
180,ADAMS-ARAPAHOE 28J,6310,NORTH MIDDLE SCHOOL HEALTH SCIENCES AND TECHNOLOGY CAMPUS,0.873
180,ADAMS-ARAPAHOE 28J,6546,OPTIONS SCHOOL,0.002
180,ADAMS-ARAPAHOE 28J,6728,PARIS ELEMENTARY SCHOOL,0.95
180,ADAMS-ARAPAHOE 28J,6758,PARK LANE ELEMENTARY SCHOOL,0.897
180,ADAMS-ARAPAHOE 28J,6869,PEORIA ELEMENTARY SCHOOL,0.838
180,ADAMS-ARAPAHOE 28J,7232,AURORA QUEST K-8,0.226
180,ADAMS-ARAPAHOE 28J,7250,RANGEVIEW HIGH SCHOOL,0.39299999999999996
180,ADAMS-ARAPAHOE 28J,7558,SABLE ELEMENTARY SCHOOL,0.8640000000000001
180,ADAMS-ARAPAHOE 28J,7865,SIDE CREEK ELEMENTARY SCHOOL,0.449
180,ADAMS-ARAPAHOE 28J,7932,SIXTH AVENUE ELEMENTARY SCHOOL,0.892
180,ADAMS-ARAPAHOE 28J,8078,SOUTH MIDDLE SCHOOL,0.893
180,ADAMS-ARAPAHOE 28J,8356,WILLIAM SMITH HIGH SCHOOL,0.48700000000000004
180,ADAMS-ARAPAHOE 28J,8858,TOLLGATE ELEMENTARY SCHOOL,0.815
180,ADAMS-ARAPAHOE 28J,9056,VANGUARD CLASSICAL SCHOOL,0.555
180,ADAMS-ARAPAHOE 28J,9059,VASSAR ELEMENTARY SCHOOL,0.593
180,ADAMS-ARAPAHOE 28J,9060,VAUGHN ELEMENTARY SCHOOL,0.8590000000000001
180,ADAMS-ARAPAHOE 28J,9083,VISTA PEAK P-8 EXPLORATORY,0.488
180,ADAMS-ARAPAHOE 28J,9140,VIRGINIA COURT ELEMENTARY SCHOOL,0.85
180,ADAMS-ARAPAHOE 28J,9396,AURORA WEST COLLEGE PREPARATORY ACADEMY,0.9470000000000001
180,ADAMS-ARAPAHOE 28J,9514,WHEELING ELEMENTARY SCHOOL,0.8190000000000001
180,ADAMS-ARAPAHOE 28J,9756,YALE ELEMENTARY SCHOOL,0.6990000000000001
190,BYERS 32J,1168,BYERS ELEMENTARY SCHOOL,0.436
190,BYERS 32J,1176,BYERS JUNIOR-SENIOR HIGH SCHOOL,0.344
220,ARCHULETA COUNTY 50 JT,64,ARCHULETA COUNTY HIGH SCHOOL,0.565
220,ARCHULETA COUNTY 50 JT,6652,PAGOSA SPRINGS ELEMENTARY SCHOOL,0.5429999999999999
220,ARCHULETA COUNTY 50 JT,6657,PAGOSA SPRINGS MIDDLE SCHOOL,0.547
220,ARCHULETA COUNTY 50 JT,6658,PAGOSA SPRINGS HIGH SCHOOL,0.441
230,WALSH RE-1,9222,WALSH ELEMENTARY SCHOOL,0.563
230,WALSH RE-1,9226,WALSH HIGH SCHOOL,0.341
240,PRITCHETT RE-3,7174,PRITCHETT ELEMENTARY SCHOOL,0.64
240,PRITCHETT RE-3,7176,PRITCHETT MIDDLE SCHOOL,0.625
240,PRITCHETT RE-3,7180,PRITCHETT HIGH SCHOOL,0.632
250,SPRINGFIELD RE-4,8160,SPRINGFIELD ELEMENTARY SCHOOL,0.6579999999999999
250,SPRINGFIELD RE-4,8164,SPRINGFIELD JUNIOR HIGH SCHOOL,0.564
250,SPRINGFIELD RE-4,8168,SPRINGFIELD HIGH SCHOOL,0.545
260,VILAS RE-5,9085,V.I.L.A.S. ONLINE SCHOOL,0.54
260,VILAS RE-5,9090,VILAS ELEMENTARY SCHOOL,0.615
260,VILAS RE-5,9100,VILAS UNDIVIDED HIGH SCHOOL,0.457
270,CAMPO RE-6,1248,CAMPO ELEMENTARY SCHOOL,0.667
270,CAMPO RE-6,1252,CAMPO UNDIVIDED HIGH SCHOOL,0.7140000000000001
290,LAS ANIMAS RE-1,1812,LAS ANIMAS ELEMENTARY SCHOOL,0.813
290,LAS ANIMAS RE-1,4986,LAS ANIMAS MIDDLE SCHOOL,0.873
290,LAS ANIMAS RE-1,4990,LAS ANIMAS HIGH SCHOOL,0.659
